CODIGO_SINIESTRO,FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_FALLECIDOS,CANTIDAD_LESIONADOS,CANTIDAD_VEHICULOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO_VIA,RED_VIAL,COD_CARRETERA,LATITUD,LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_VIA,PERFIL_VIA,SUPERFICIE_CALZADA,EXISTE_SENIAL_VERTICAL,CLASIFICACION_SENIAL_VERTICAL_1,CLASIFICACION_SENIAL_VERTICAL_2,EXISTE_SENIAL_HORIZONTAL,CAUSA_FACTOR_PRINCIPAL,CAUSA_ESPECIFICA,HORA,severidad,ANIO,MES,DIA_SEMANA,FIN_SEMANA,FRANJA_HORARIA,TEMPORADA,MACROREGION,TIPO_VIA_SCORE,PERFIL_VIA_SCORE,SUPERFICIE_CALZADA_SCORE,RIESGO_INFRAESTRUCTURA,RIESGO_CLIMATICO,SENIALIZACION_DEFICIENTE,EDAD_PROMEDIO,EDAD_STD,TOTAL_ALCOHOL,TOTAL_LICENCIA,TOTAL_PERSONAS,PCT_ALCOHOL,PCT_LICENCIA,ES_NOCHE
A-2025-04-30,2025-04-28,07:15,CHOQUE,1,1,0,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,RURAL,CARRETERA,NACIONAL,PE-3S,-13.62028,-71.712517,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,7.0,0,2025.0,4.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0,1,39.5,6.8068592855540455,0,3,4,0.0,0.75,0
A-2025-04-29,2025-04-30,12:20,CHOQUE,1,0,1,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-5.945122,-77.305492,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),12.0,0,2025.0,4.0,2.0,0,2,1,2,1.0,0.0,0.0,1.0,0,0,45.0,2.8284271247461903,0,1,2,0.0,0.5,0
A-2025-04-28,2025-04-30,19:00,CHOQUE,1,0,0,AREQUIPA,AREQUIPA,CERRO COLORADO,URBANA,CARRETERA,DEPARTAMENTAL,AR-123,-16.3620754095,-71.6242131316,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2025.0,4.0,2.0,0,3,1,0,0.0,0.0,0.0,0.0,0,0,60.5,6.363961030678928,0,2,2,0.0,1.0,1
A-2025-04-53,2025-04-30,20:00,VOLCADURA,3,0,1,CAJAMARCA,CHOTA,CHOTA,RURAL,CARRETERA,NACIONAL,PE-3NC,-6.5370162,-78.6946091,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,2,2025.0,4.0,2.0,0,3,1,1,0.0,0.0,1.0,1.0,0,0,18.0,14.106735979665885,0,0,3,0.0,0.0,1
A-2025-05-1,2025-05-01,13:10,ATROPELLO,1,2,0,AREQUIPA,AREQUIPA,PAUCARPATA,URBANA,CALLE,URBANO,NO CORRESPONDE,-16.407954,-71.476814,NUBLADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,13.0,0,2025.0,5.0,3.0,0,2,1,0,2.0,0.0,0.0,2.0,0,0,37.75,28.01636426566921,1,0,5,0.2,0.0,0
A-2025-05-18,2025-05-01,14:00,DESPISTE,1,0,1,AYACUCHO,HUAMANGA,PACAYCASA,RURAL,CARRETERA,NACIONAL,PE-26B,-13.077157,-74.235676,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,14.0,0,2025.0,5.0,3.0,0,2,1,1,0.0,0.0,0.0,0.0,0,0,66.0,0.0,0,1,1,0.0,1.0,0
A-2025-05-3,2025-05-03,03:28,DESPISTE,1,1,0,AREQUIPA,AREQUIPA,LA JOYA,URBANA,CARRETERA,DEPARTAMENTAL,AR-114,-16.450423,-71.840037,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,3.0,0,2025.0,5.0,5.0,1,0,1,0,0.0,0.0,0.0,0.0,0,1,22.0,4.242640687119285,0,1,2,0.0,0.5,1
A-2025-05-2,2025-05-04,17:00,ATROPELLO,1,0,0,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,RURAL,CARRETERA,DEPARTAMENTAL,AP-104,-13.784193,-73.618418,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),17.0,0,2025.0,5.0,6.0,1,2,1,1,0.0,0.0,2.0,2.0,0,0,70.0,1.4142135623730951,0,0,2,0.0,0.0,0
A-2025-05-9,2025-05-04,19:20,CHOQUE,1,4,1,TUMBES,TUMBES,LA CRUZ,RURAL,CARRETERA,NACIONAL,PE-1N,-3.630833149041761,-80.57249523368198,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),19.0,0,2025.0,5.0,6.0,1,3,1,0,0.0,0.0,0.0,0.0,0,0,25.0,17.458522274236156,0,0,7,0.0,0.0,1
A-2025-05-22,2025-05-06,19:00,ATROPELLO,1,0,0,CALLAO,CALLAO,VENTANILLA,,AVENIDA,URBANO,NO CORRESPONDE,-11.87485596,-77.12769454,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2025.0,5.0,1.0,0,3,1,0,1.0,1.0,1.0,3.0,0,0,61.0,18.384776310850235,0,0,2,0.0,0.0,1
A-2025-05-24,2025-05-07,20:30,ATROPELLO,1,0,1,MADRE DE DIOS,MANU,MANU,RURAL,CARRETERA,DEPARTAMENTAL,MD-103,-12.675341005323675,-71.34500862105887,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL PEATÓN,ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,20.0,0,2025.0,5.0,2.0,0,3,1,2,0.0,0.0,2.0,2.0,0,0,41.5,20.506096654409877,0,1,2,0.0,0.5,1
A-2025-05-11,2025-05-08,18:30,ATROPELLO FUGA,1,0,0,AREQUIPA,AREQUIPA,CERRO COLORADO,URBANA,CARRETERA,DEPARTAMENTAL,AR-123,-16.36045,-71.61908,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,18.0,0,2025.0,5.0,3.0,0,3,1,0,0.0,1.0,1.0,2.0,0,0,34.0,0.0,0,0,2,0.0,0.0,1
A-2025-05-8,2025-05-09,18:00,CHOQUE,1,0,0,AREQUIPA,AREQUIPA,VITOR,RURAL,CARRETERA,NACIONAL,PE-1S,-16.46628745,-71.93562785,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,18.0,0,2025.0,5.0,4.0,0,3,1,0,0.0,0.0,0.0,0.0,0,0,53.5,14.849242404917497,0,2,2,0.0,1.0,1
A-2025-05-4,2025-05-09,20:40,CHOQUE,1,0,2,SAN MARTIN,RIOJA,AWAJUN,RURAL,CARRETERA,NACIONAL,PE-5N,-5.835548,-77.361,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),20.0,0,2025.0,5.0,4.0,0,3,1,2,0.0,0.0,0.0,0.0,0,0,35.0,11.313708498984761,0,0,2,0.0,0.0,1
A-2025-05-29,2025-05-10,13:30,DESPISTE,1,0,1,CUSCO,QUISPICANCHI,CAMANTI,RURAL,CARRETERA,NACIONAL,PE-30C,-13.218336,-70.735652,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPERICIA DEL CONDUCTOR,,13.0,0,2025.0,5.0,5.0,1,2,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0
A-2025-05-25,2025-05-13,21:00,DESPISTE,1,0,0,CUSCO,CHUMBIVILCAS,SANTO TOMAS,RURAL,CARRETERA,DEPARTAMENTAL,CU-119,-14.446861,-72.075056,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,21.0,0,2025.0,5.0,1.0,0,3,1,1,0.0,0.0,1.0,1.0,0,0,54.0,0.0,0,0,1,0.0,0.0,1
A-2025-05-5,2025-05-16,04:25,DESPISTE,1,0,1,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,URBANA,CARRETERA,DEPARTAMENTAL,SM-100,-6.056878416,-76.97263935,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),4.0,0,2025.0,5.0,4.0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,26.0,0.0,0,0,1,0.0,0.0,1
A-2025-05-34,2025-05-16,05:20,CHOQUE,1,0,0,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,RURAL,CARRETERA,PROVINCIAL,AR-548,-16.52261,-72.64418,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,5.0,0,2025.0,5.0,4.0,0,0,1,0,0.0,0.0,2.0,2.0,0,0,52.0,5.656854249492381,0,1,2,0.0,0.5,1
A-2025-05-13,2025-05-16,15:40,ATROPELLO FUGA,1,0,0,AREQUIPA,CAYLLOMA,MAJES,RURAL,CARRETERA,DEPARTAMENTAL,AR-108,-16.302738,-72.205849,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2025.0,5.0,4.0,0,2,1,0,0.0,0.0,2.0,2.0,0,0,3.0,0.0,0,0,2,0.0,0.0,0
A-2025-05-15,2025-05-17,09:30,ATROPELLO,1,0,0,AREQUIPA,AREQUIPA,MIRAFLORES,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-16.390425,-71.516481,SOLEADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,9.0,0,2025.0,5.0,5.0,1,1,1,0,1.0,1.0,0.0,2.0,0,0,41.0,18.384776310850235,0,1,2,0.0,0.5,0
A-2025-05-20,2025-05-17,13:00,DESPISTE,1,5,1,AYACUCHO,CANGALLO,CANGALLO,RURAL,CARRETERA,PROVINCIAL,AY-990,-13.61595706,-74.14088887,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,13.0,0,2025.0,5.0,5.0,1,2,1,1,0.0,1.0,1.0,2.0,0,0,28.666666666666668,15.383974345619102,0,0,6,0.0,0.0,0
A-2025-05-7,2025-05-17,15:30,CHOQUE,1,2,0,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,URBANA,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,-13.812534001663469,-73.3317874232672,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2025.0,5.0,5.0,1,2,1,1,0.0,1.0,1.0,2.0,0,0,25.8,24.37621791829077,0,0,5,0.0,0.0,0
A-2025-05-26,2025-05-18,02:23,ATROPELLO,1,0,1,CUSCO,URUBAMBA,HUAYLLABAMBA,RURAL,CARRETERA,NACIONAL,PE-28B,-13.327553903114028,-72.0452744367236,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,2.0,0,2025.0,5.0,6.0,1,0,1,1,0.0,0.0,0.0,0.0,0,0,13.5,10.606601717798213,0,1,2,0.0,0.5,1
A-2025-05-19,2025-05-18,05:00,CHOQUE,2,1,2,AYACUCHO,CANGALLO,LOS MOROCHUCOS,RURAL,CARRETERA,NACIONAL,PE-32A,-13.55061405,-74.18164999,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,5.0,1,2025.0,5.0,6.0,1,0,1,1,0.0,1.0,0.0,1.0,0,0,49.8,22.664950915455343,1,2,5,0.2,0.4,1
A-2025-05-27,2025-05-18,07:00,DESPISTE,1,0,0,CUSCO,URUBAMBA,OLLANTAYTAMBO,RURAL,CARRETERA,NACIONAL,PE-28B,-13.242384500676966,-72.29380316683198,DESPEJADO,RURAL,CURVA,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,7.0,0,2025.0,5.0,6.0,1,1,1,1,0.0,0.0,1.0,1.0,0,0,22.0,0.0,0,0,1,0.0,0.0,0
A-2025-05-6,2025-05-18,13:20,DESPISTE,1,0,1,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,RURAL,SIN CLASIFICAR,SIN CLASIFICAR,SIN CLASIFICAR,-5.938629,-77.300632,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,13.0,0,2025.0,5.0,6.0,1,2,1,2,1.0,0.0,0.0,1.0,0,0,16.0,0.0,0,0,1,0.0,0.0,0
A-2025-05-23,2025-05-18,19:10,ATROPELLO,1,0,1,CUSCO,CALCA,CALCA,URBANA,CARRETERA,NACIONAL,PE-28B,-13.324225,-71.955884,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,19.0,0,2025.0,5.0,6.0,1,3,1,1,0.0,0.0,0.0,0.0,0,0,66.0,33.94112549695428,0,1,2,0.0,0.5,1
A-2025-05-17,2025-05-20,06:58,VOLCADURA,1,0,1,CAJAMARCA,SAN IGNACIO,CHIRINOS,RURAL,CARRETERA,NACIONAL,PE-5N,-5.255974,-78.823854,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,6.0,0,2025.0,5.0,1.0,0,1,1,1,0.0,1.0,0.0,1.0,0,0,38.0,22.627416997969522,0,1,2,0.0,0.5,0
A-2025-05-30,2025-05-20,07:12,DESPISTE,1,0,1,CUSCO,CANCHIS,MARANGANI,RURAL,CARRETERA,NACIONAL,PE-3S,-14.407863,-71.132033,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,7.0,0,2025.0,5.0,1.0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,37.0,0.0,1,1,1,1.0,1.0,0
A-2025-05-16,2025-05-20,13:20,DESPISTE,1,0,1,CAJAMARCA,CAJAMARCA,ENCAÑADA,RURAL,CARRETERA,NACIONAL,PE-1NB,-6.997698,-78.34717,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,13.0,0,2025.0,5.0,1.0,0,2,1,1,0.0,1.0,1.0,2.0,0,0,71.0,0.0,0,1,1,0.0,1.0,0
A-2025-05-14,2025-05-23,21:30,CHOQUE,1,0,0,ANCASH,YUNGAY,YUNGAY,URBANA,CARRETERA,NACIONAL,PE-3N,-9.142104186,-77.74609303,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,21.0,0,2025.0,5.0,4.0,0,3,1,0,0.0,1.0,1.0,2.0,0,0,25.0,0.0,0,0,1,0.0,0.0,1
A-2025-05-36,2025-05-24,07:20,ATROPELLO,1,0,0,CAJAMARCA,CELENDIN,SUCRE,RURAL,CARRETERA,NACIONAL,PE-08B,-7.026276,-78.211091,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,INFORMATIVA (I),,NO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,7.0,0,2025.0,5.0,5.0,1,1,1,1,0.0,0.0,0.0,0.0,0,1,45.0,25.45584412271571,0,1,2,0.0,0.5,0
A-2025-05-35,2025-05-25,03:00,DESPISTE,1,0,0,CAJAMARCA,CUTERVO,QUEROCOTILLO,RURAL,CARRETERA,PROVINCIAL,CA-825,-6.278328,-79.018848,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,3.0,0,2025.0,5.0,6.0,1,0,1,1,0.0,0.0,0.0,0.0,0,0,22.0,0.0,0,1,1,0.0,1.0,1
A-2025-05-10,2025-05-25,20:00,CHOQUE,1,0,2,SAN MARTIN,MOYOBAMBA,JEPELACIO,URBANA,CARRETERA,NACIONAL,PE-5N,-6.173029457,-76.83253935,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),20.0,0,2025.0,5.0,6.0,1,3,1,2,0.0,0.0,0.0,0.0,0,0,38.5,26.16295090390226,0,1,2,0.0,0.5,1
A-2025-05-12,2025-05-26,05:30,ATROPELLO,1,1,1,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,URBANA,CARRETERA,NACIONAL,PE-5N,-5.814956,-77.38707,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,5.0,0,2025.0,5.0,0.0,0,0,1,2,0.0,0.0,0.0,0.0,0,1,31.0,0.0,0,0,2,0.0,0.0,1
A-2025-05-33,2025-05-27,07:00,DESPISTE,1,0,0,CUSCO,LA CONVENCION,QUELLOUNO,RURAL,CARRETERA,DEPARTAMENTAL,CU-105,-12.616003,-72.423874,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,7.0,0,2025.0,5.0,1.0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,20.0,0.0,0,1,1,0.0,1.0,0
A-2025-05-32,2025-05-29,18:09,DESPISTE,1,0,1,CUSCO,CHUMBIVILCAS,SANTO TOMAS,RURAL,CARRETERA,NACIONAL,PE-3SG,-14.474858,-72.098543,DESPEJADO,RURAL,CURVA,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,18.0,0,2025.0,5.0,3.0,0,3,1,1,0.0,0.0,1.0,1.0,0,0,39.0,0.0,0,0,1,0.0,0.0,1
A-2025-05-31,2025-05-30,00:30,ATROPELLO,1,0,1,CUSCO,ACOMAYO,ACOPIA,RURAL,CARRETERA,PROVINCIAL,CU-1633,-14.08636,-71.502842,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,0.0,0,2025.0,5.0,4.0,0,0,1,1,0.0,0.0,1.0,1.0,0,0,41.0,14.142135623730951,0,1,2,0.0,0.5,1
A-2025-05-37,2025-05-30,04:10,DESPISTE,1,3,0,CAJAMARCA,CHOTA,LAJAS,RURAL,CARRETERA,NACIONAL,PE-3N,-6.556244,-78.744502,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,4.0,0,2025.0,5.0,4.0,0,0,1,1,0.0,1.0,1.0,2.0,0,0,17.0,0.0,1,0,4,0.25,0.0,1
A-2025-05-28,2025-05-30,07:40,CHOQUE,1,0,0,CUSCO,ESPINAR,CONDOROMA,RURAL,CARRETERA,NACIONAL,PE-34J,-15.33731609649099,-71.11973093063617,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,7.0,0,2025.0,5.0,4.0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,56.666666666666664,11.015141094572202,0,2,3,0.0,0.667,0
A-2025-05-21,2025-05-31,03:55,CHOQUE,1,1,2,CALLAO,CALLAO,CALLAO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.04861226,-77.10105241,LLUVIOSO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,3.0,0,2025.0,5.0,5.0,1,0,1,0,1.0,0.0,0.0,1.0,1,0,28.333333333333332,13.576941236277534,0,2,3,0.0,0.667,1
A-2025-06-14,2025-06-01,04:30,DESPISTE,1,0,1,ANCASH,YUNGAY,YUNGAY,URBANA,CARRETERA,NACIONAL,PE-3N,-9.155577745,-77.74017376,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,4.0,0,2025.0,6.0,6.0,1,0,2,0,0.0,0.0,0.0,0.0,0,0,26.0,0.0,0,0,1,0.0,0.0,1
A-2025-06-70,2025-06-01,07:10,DESPISTE,1,0,0,CAJAMARCA,JAEN,PUCARA,RURAL,CARRETERA,NACIONAL,PE-3N,-6.030447,-79.137365,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),7.0,0,2025.0,6.0,6.0,1,1,2,1,0.0,0.0,0.0,0.0,0,0,30.0,0.0,0,1,1,0.0,1.0,0
A-2025-06-64,2025-06-02,16:15,ATROPELLO,1,0,1,CUSCO,PAUCARTAMBO,PAUCARTAMBO,RURAL,CARRETERA,PROVINCIAL,CU-1016,-13.311488,-71.593823,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,16.0,0,2025.0,6.0,0.0,0,2,2,1,0.0,0.0,1.0,1.0,0,0,21.0,21.213203435596427,0,1,2,0.0,0.5,0
A-2025-06-71,2025-06-02,18:20,CHOQUE,1,3,2,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,RURAL,CARRETERA,NACIONAL,PE-5N,-5.142528,-79.021396,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,18.0,0,2025.0,6.0,0.0,0,3,2,1,0.0,1.0,0.0,1.0,0,0,33.25,13.937359864766353,0,0,4,0.0,0.0,1
A-2025-06-61,2025-06-03,04:00,ATROPELLO FUGA,1,0,0,CUSCO,ANTA,ZURITE,RURAL,CARRETERA,NACIONAL,PE-3S,-13.482307324518583,-72.26216214521465,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),4.0,0,2025.0,6.0,1.0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,50.0,0.0,0,0,2,0.0,0.0,1
A-2025-06-72,2025-06-03,18:33,DESPISTE,1,0,1,CAJAMARCA,CAJAMARCA,CAJAMARCA,URBANA,CARRETERA,PROVINCIAL,CA-1107,-7.144208,-78.491141,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,18.0,0,2025.0,6.0,1.0,0,3,2,1,0.0,0.0,0.0,0.0,0,0,31.0,0.0,0,0,1,0.0,0.0,1
A-2025-06-9,2025-06-03,20:40,ATROPELLO FUGA,1,0,0,AREQUIPA,AREQUIPA,SACHACA,URBANA,CARRETERA,NACIONAL,PE-34C,-16.41294,-71.554685,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2025.0,6.0,1.0,0,3,2,0,0.0,0.0,0.0,0.0,0,1,43.0,0.0,0,0,2,0.0,0.0,1
A-2025-06-73,2025-06-04,09:00,DESPISTE,1,1,0,CAJAMARCA,JAEN,JAEN,RURAL,CARRETERA,NACIONAL,PE-04C,-5.923299839,-78.84155079,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),9.0,0,2025.0,6.0,2.0,0,1,2,1,0.0,0.0,0.0,0.0,0,0,35.0,7.0710678118654755,0,1,3,0.0,0.333,0
A-2025-06-6,2025-06-05,16:30,DESPISTE,1,2,1,LIMA,HUARAL,AUCALLAMA,RURAL,CARRETERA,NACIONAL,PE-1N,-11.6317883,-77.2067298,SOLEADO,RURAL,OTRO,INCLINADA,ASFALTADA,SI,REGULADORA (R),,NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,16.0,0,2025.0,6.0,3.0,0,2,2,0,0.0,1.0,0.0,1.0,0,1,59.666666666666664,12.096831541082704,0,1,3,0.0,0.333,0
A-2025-06-49,2025-06-05,21:30,ATROPELLO FUGA,1,0,1,CUSCO,CANCHIS,SICUANI,RURAL,CARRETERA,NACIONAL,PE-3S,-14.2450833,-71.2497778,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,21.0,0,2025.0,6.0,3.0,0,3,2,1,0.0,0.0,0.0,0.0,0,0,43.0,1.4142135623730951,1,1,2,0.5,0.5,1
A-2025-06-74,2025-06-06,01:40,DESPISTE,1,1,1,CAJAMARCA,CHOTA,HUAMBOS,RURAL,CARRETERA,NACIONAL,PE-06A,-6.454806,-79.030885,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),1.0,0,2025.0,6.0,4.0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,33.0,14.142135623730951,0,1,2,0.0,0.5,1
